"coder","category","item","code"
2,"type","41_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","41_type2",true
2,"type-Cause/Effect","41_type2",false
2,"type-Global Pattern","41_type2",false
2,"type","41_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","41_type3",true
2,"type-Cause/Effect","41_type3",true
2,"type-Global Pattern","41_type3",false
2,"type","41_type3","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
2,"type-Comparison","41_type4",true
2,"type-Cause/Effect","41_type4",false
2,"type-Global Pattern","41_type4",false
2,"type","41_type4","[{""text"":""Comparison""}]"
2,"industry","42_industry1","[{""text"":""Group Mention""}]"
2,"industry","42_industry2","[{""text"":""Florists""}]"
2,"industry","42_industry3","[{""text"":""Group Mention""}]"
2,"industry","42_industry4","[{""text"":""Computer systems design and programming""},{""text"":""Software publishers""}]"
2,"industry","42_industry5","[{""text"":""Newspaper publishers""}]"
2,"type-Comparison","42_type1",true
2,"type-Cause/Effect","42_type1",false
2,"type-Global Pattern","42_type1",false
2,"type","42_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","42_type2",true
2,"type-Cause/Effect","42_type2",false
2,"type-Global Pattern","42_type2",false
2,"type","42_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","42_type3",true
2,"type-Cause/Effect","42_type3",false
2,"type-Global Pattern","42_type3",false
2,"type","42_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","42_type4",true
2,"type-Cause/Effect","42_type4",false
2,"type-Global Pattern","42_type4",false
2,"type","42_type4","[{""text"":""Comparison""}]"
2,"type-Comparison","42_type5",true
2,"type-Cause/Effect","42_type5",false
2,"type-Global Pattern","42_type5",false
2,"type","42_type5","[{""text"":""Comparison""}]"
2,"industry","43_industry1","[]"
2,"industry","43_industry2","[]"
2,"industry","43_industry3","[]"
2,"industry","43_industry4","[]"
2,"type-Comparison","43_type1",false
2,"type-Cause/Effect","43_type1",true
2,"type-Global Pattern","43_type1",true
2,"type","43_type1","[{""text"":""Cause/Effect""},{""text"":""Global Pattern""}]"
2,"type-Comparison","43_type2",false
2,"type-Cause/Effect","43_type2",false
2,"type-Global Pattern","43_type2",true
2,"type","43_type2","[{""text"":""Global Pattern""}]"
2,"type-Comparison","43_type3",false
2,"type-Cause/Effect","43_type3",false
2,"type-Global Pattern","43_type3",true
2,"type","43_type3","[{""text"":""Global Pattern""}]"
2,"type-Comparison","43_type4",false
2,"type-Cause/Effect","43_type4",false
2,"type-Global Pattern","43_type4",true
2,"type","43_type4","[{""text"":""Global Pattern""}]"
2,"industry","44_industry1","[{""text"":""Nail salons""}]"
2,"industry","44_industry2","[{""text"":""Pet boarding, grooming and training""}]"
2,"industry","44_industry3","[{""text"":""Bookstores and news dealers""}]"
2,"industry","44_industry4","[{""text"":""Rental of consumer goods (videos, DVDs, formal wear)""}]"
2,"industry","44_industry5","[{""text"":""Electronic shopping and auctions""}]"
2,"type-Comparison","44_type1",true
2,"type-Cause/Effect","44_type1",false
2,"type-Global Pattern","44_type1",false
2,"type","44_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","44_type2",true
2,"type-Cause/Effect","44_type2",false
2,"type-Global Pattern","44_type2",false
2,"type","44_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","44_type3",true
2,"type-Cause/Effect","44_type3",false
2,"type-Global Pattern","44_type3",false
2,"type","44_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","44_type4",true
2,"type-Cause/Effect","44_type4",false
2,"type-Global Pattern","44_type4",false
2,"type","44_type4","[{""text"":""Comparison""}]"
2,"type-Comparison","44_type5",true
2,"type-Cause/Effect","44_type5",false
2,"type-Global Pattern","44_type5",false
2,"type","44_type5","[{""text"":""Comparison""}]"
2,"industry","45_industry1","[{""text"":""Group Mention""},{""text"":""Laundromats and dry cleaning services""}]"
2,"industry","45_industry2","[{""text"":""Consumer lending""},{""text"":""Land subdivision""}]"
2,"industry","45_industry3","[{""text"":""Group Mention""}]"
2,"industry","45_industry4","[{""text"":""Florists""},{""text"":""Pet boarding, grooming and training""}]"
2,"industry","45_industry5","[{""text"":""Offices of health practitioners (chiropractors)""}]"
2,"type-Comparison","45_type1",true
2,"type-Cause/Effect","45_type1",false
2,"type-Global Pattern","45_type1",false
2,"type","45_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","45_type2",true
2,"type-Cause/Effect","45_type2",false
2,"type-Global Pattern","45_type2",false
2,"type","45_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","45_type3",true
2,"type-Cause/Effect","45_type3",true
2,"type-Global Pattern","45_type3",false
2,"type","45_type3","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
2,"type-Comparison","45_type4",true
2,"type-Cause/Effect","45_type4",true
2,"type-Global Pattern","45_type4",false
2,"type","45_type4","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
2,"type-Comparison","45_type5",true
2,"type-Cause/Effect","45_type5",false
2,"type-Global Pattern","45_type5",false
2,"type","45_type5","[{""text"":""Comparison""}]"
2,"industry","46_industry1","[{""text"":""Nail salons""}]"
2,"industry","46_industry2","[{""text"":""Real estate credit""}]"
2,"industry","46_industry3","[{""text"":""Land subdivision""}]"
2,"industry","46_industry4","[{""text"":""General contractors for new homes""}]"
2,"industry","46_industry5","[{""text"":""Software publishers""}]"
2,"type-Comparison","46_type1",true
2,"type-Cause/Effect","46_type1",false
2,"type-Global Pattern","46_type1",false
2,"type","46_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","46_type2",true
2,"type-Cause/Effect","46_type2",false
2,"type-Global Pattern","46_type2",false
2,"type","46_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","46_type3",true
2,"type-Cause/Effect","46_type3",false
2,"type-Global Pattern","46_type3",false
2,"type","46_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","46_type4",true
2,"type-Cause/Effect","46_type4",false
2,"type-Global Pattern","46_type4",false
2,"type","46_type4","[{""text"":""Comparison""}]"
2,"type-Comparison","46_type5",true
2,"type-Cause/Effect","46_type5",false
2,"type-Global Pattern","46_type5",false
2,"type","46_type5","[{""text"":""Comparison""}]"
2,"industry","47_industry1","[{""text"":""Group Mention""}]"
2,"industry","47_industry2","[{""text"":""Group Mention""}]"
2,"industry","47_industry3","[{""text"":""Marinas""}]"
2,"industry","47_industry4","[{""text"":""Employer human resource services""}]"
2,"industry","47_industry5","[{""text"":""Group Mention""}]"
2,"type-Comparison","47_type1",true
2,"type-Cause/Effect","47_type1",false
2,"type-Global Pattern","47_type1",false
2,"type","47_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","47_type2",true
2,"type-Cause/Effect","47_type2",false
2,"type-Global Pattern","47_type2",false
2,"type","47_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","47_type3",true
2,"type-Cause/Effect","47_type3",false
2,"type-Global Pattern","47_type3",false
2,"type","47_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","47_type4",true
2,"type-Cause/Effect","47_type4",false
2,"type-Global Pattern","47_type4",false
2,"type","47_type4","[{""text"":""Comparison""}]"
2,"type-Comparison","47_type5",true
2,"type-Cause/Effect","47_type5",false
2,"type-Global Pattern","47_type5",false
2,"type","47_type5","[{""text"":""Comparison""}]"
2,"industry","48_industry1","[{""text"":""Group Mention""}]"
2,"industry","48_industry2","[{""text"":""Group Mention""}]"
2,"industry","48_industry3","[{""text"":""Group Mention""}]"
2,"industry","48_industry4","[{""text"":""Building equipment contractors (like plumbers)""}]"
2,"industry","48_industry5","[]"
2,"type-Comparison","48_type1",true
2,"type-Cause/Effect","48_type1",false
2,"type-Global Pattern","48_type1",false
2,"type","48_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","48_type2",true
2,"type-Cause/Effect","48_type2",false
2,"type-Global Pattern","48_type2",false
2,"type","48_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","48_type3",true
2,"type-Cause/Effect","48_type3",false
2,"type-Global Pattern","48_type3",false
2,"type","48_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","48_type4",true
2,"type-Cause/Effect","48_type4",false
2,"type-Global Pattern","48_type4",false
2,"type","48_type4","[{""text"":""Comparison""}]"
2,"type-Comparison","48_type5",true
2,"type-Cause/Effect","48_type5",false
2,"type-Global Pattern","48_type5",false
2,"type","48_type5","[{""text"":""Comparison""}]"
2,"industry","49_industry1","[{""text"":""Office supply and stationery stores""}]"
2,"industry","49_industry2","[{""text"":""Group Mention""}]"
2,"industry","49_industry3","[]"
2,"industry","49_industry4","[{""text"":""Group Mention""}]"
2,"industry","49_industry5","[{""text"":""Electronic shopping and auctions""},{""text"":""Group Mention""}]"
2,"type-Comparison","49_type1",true
2,"type-Cause/Effect","49_type1",false
2,"type-Global Pattern","49_type1",false
2,"type","49_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","49_type2",true
2,"type-Cause/Effect","49_type2",false
2,"type-Global Pattern","49_type2",false
2,"type","49_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","49_type3",false
2,"type-Cause/Effect","49_type3",false
2,"type-Global Pattern","49_type3",true
2,"type","49_type3","[{""text"":""Global Pattern""}]"
2,"type-Comparison","49_type4",true
2,"type-Cause/Effect","49_type4",false
2,"type-Global Pattern","49_type4",false
2,"type","49_type4","[{""text"":""Comparison""}]"
2,"type-Comparison","49_type5",true
2,"type-Cause/Effect","49_type5",false
2,"type-Global Pattern","49_type5",false
2,"type","49_type5","[{""text"":""Comparison""}]"
2,"industry","50_industry1","[{""text"":""Architectural services""}]"
2,"industry","50_industry2","[{""text"":""Group Mention""}]"
2,"industry","50_industry3","[{""text"":""Internet publishing, broadcasting, search""}]"
2,"industry","50_industry4","[{""text"":""Bookstores and news dealers""}]"
2,"industry","50_industry5","[{""text"":""Group Mention""}]"
2,"type-Comparison","50_type1",true
2,"type-Cause/Effect","50_type1",false
2,"type-Global Pattern","50_type1",false
2,"type","50_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","50_type2",true
2,"type-Cause/Effect","50_type2",false
2,"type-Global Pattern","50_type2",false
2,"type","50_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","50_type3",true
2,"type-Cause/Effect","50_type3",false
2,"type-Global Pattern","50_type3",false
2,"type","50_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","50_type4",true
2,"type-Cause/Effect","50_type4",false
2,"type-Global Pattern","50_type4",false
2,"type","50_type4","[{""text"":""Comparison""}]"
2,"type-Comparison","50_type5",true
2,"type-Cause/Effect","50_type5",false
2,"type-Global Pattern","50_type5",false
2,"type","50_type5","[{""text"":""Comparison""}]"
2,"industry","51_industry1","[{""text"":""Electronic shopping and auctions""}]"
2,"industry","51_industry2","[{""text"":""Internet publishing, broadcasting, search""}]"
2,"industry","51_industry3","[{""text"":""Bookstores and news dealers""}]"
2,"industry","51_industry4","[{""text"":""Group Mention""}]"
2,"industry","51_industry5","[{""text"":""Oil and gas extraction""}]"
2,"type-Comparison","51_type1",true
2,"type-Cause/Effect","51_type1",false
2,"type-Global Pattern","51_type1",false
2,"type","51_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","51_type2",true
2,"type-Cause/Effect","51_type2",false
2,"type-Global Pattern","51_type2",false
2,"type","51_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","51_type3",true
2,"type-Cause/Effect","51_type3",false
2,"type-Global Pattern","51_type3",false
2,"type","51_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","51_type4",true
2,"type-Cause/Effect","51_type4",false
2,"type-Global Pattern","51_type4",false
2,"type","51_type4","[{""text"":""Comparison""}]"
2,"type-Comparison","51_type5",true
2,"type-Cause/Effect","51_type5",false
2,"type-Global Pattern","51_type5",false
2,"type","51_type5","[{""text"":""Comparison""}]"
2,"industry","52_industry1","[{""text"":""Specialty hospitals (not psychiatric/substance abuse)""}]"
2,"industry","52_industry2","[{""text"":""Group Mention""}]"
2,"industry","52_industry3","[{""text"":""Land subdivision""}]"
2,"industry","52_industry4","[]"
2,"industry","52_industry5","[]"
2,"type-Comparison","52_type1",true
2,"type-Cause/Effect","52_type1",false
2,"type-Global Pattern","52_type1",false
2,"type","52_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","52_type2",true
2,"type-Cause/Effect","52_type2",false
2,"type-Global Pattern","52_type2",false
2,"type","52_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","52_type3",true
2,"type-Cause/Effect","52_type3",false
2,"type-Global Pattern","52_type3",false
2,"type","52_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","52_type4",false
2,"type-Cause/Effect","52_type4",false
2,"type-Global Pattern","52_type4",true
2,"type","52_type4","[{""text"":""Global Pattern""}]"
2,"type-Comparison","52_type5",true
2,"type-Cause/Effect","52_type5",false
2,"type-Global Pattern","52_type5",false
2,"type","52_type5","[{""text"":""Comparison""}]"
2,"industry","53_industry1","[]"
2,"industry","53_industry2","[{""text"":""Group Mention""}]"
2,"industry","53_industry3","[]"
2,"type-Comparison","53_type1",false
2,"type-Cause/Effect","53_type1",false
2,"type-Global Pattern","53_type1",true
2,"type","53_type1","[{""text"":""Global Pattern""}]"
2,"type-Comparison","53_type2",true
2,"type-Cause/Effect","53_type2",false
2,"type-Global Pattern","53_type2",false
2,"type","53_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","53_type3",false
2,"type-Cause/Effect","53_type3",false
2,"type-Global Pattern","53_type3",true
2,"type","53_type3","[{""text"":""Global Pattern""}]"
2,"industry","54_industry1","[{""text"":""Group Mention""}]"
2,"industry","54_industry2","[{""text"":""Group Mention""}]"
2,"industry","54_industry3","[{""text"":""Pharmacies and drug stores""}]"
2,"industry","54_industry4","[{""text"":""Biotechnology research""}]"
2,"type-Comparison","54_type1",true
2,"type-Cause/Effect","54_type1",false
2,"type-Global Pattern","54_type1",false
2,"type","54_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","54_type2",true
2,"type-Cause/Effect","54_type2",false
2,"type-Global Pattern","54_type2",false
2,"type","54_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","54_type3",true
2,"type-Cause/Effect","54_type3",false
2,"type-Global Pattern","54_type3",false
2,"type","54_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","54_type4",true
2,"type-Cause/Effect","54_type4",false
2,"type-Global Pattern","54_type4",false
2,"type","54_type4","[{""text"":""Comparison""}]"
2,"industry","55_industry1","[{""text"":""Other health and personal care stores""}]"
2,"industry","55_industry2","[{""text"":""Residential remodelers""}]"
2,"industry","55_industry3","[{""text"":""Group Mention""},{""text"":""Interior design services""}]"
2,"industry","55_industry4","[{""text"":""Agents, managers, arts and sports promoters""}]"
2,"industry","55_industry5","[{""text"":""Bookstores and news dealers""},{""text"":""Group Mention""}]"
2,"type-Comparison","55_type1",true
2,"type-Cause/Effect","55_type1",false
2,"type-Global Pattern","55_type1",false
2,"type","55_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","55_type2",true
2,"type-Cause/Effect","55_type2",false
2,"type-Global Pattern","55_type2",false
2,"type","55_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","55_type3",true
2,"type-Cause/Effect","55_type3",false
2,"type-Global Pattern","55_type3",false
2,"type","55_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","55_type4",true
2,"type-Cause/Effect","55_type4",false
2,"type-Global Pattern","55_type4",false
2,"type","55_type4","[{""text"":""Comparison""}]"
2,"type-Comparison","55_type5",true
2,"type-Cause/Effect","55_type5",false
2,"type-Global Pattern","55_type5",false
2,"type","55_type5","[{""text"":""Comparison""}]"
2,"industry","56_industry1","[{""text"":""Pet boarding, grooming and training""}]"
2,"industry","56_industry2","[{""text"":""Electronic shopping and auctions""}]"
2,"industry","56_industry3","[{""text"":""Group Mention""}]"
2,"industry","56_industry4","[{""text"":""Group Mention""}]"
2,"type-Comparison","56_type1",true
2,"type-Cause/Effect","56_type1",false
2,"type-Global Pattern","56_type1",false
2,"type","56_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","56_type2",true
2,"type-Cause/Effect","56_type2",false
2,"type-Global Pattern","56_type2",false
2,"type","56_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","56_type3",true
2,"type-Cause/Effect","56_type3",false
2,"type-Global Pattern","56_type3",false
2,"type","56_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","56_type4",false
2,"type-Cause/Effect","56_type4",false
2,"type-Global Pattern","56_type4",false
2,"type","56_type4","[]"
2,"industry","57_industry1","[{""text"":""Construction site preperation contractors""},{""text"":""Florists""},{""text"":""Group Mention""}]"
2,"industry","57_industry2","[{""text"":""Group Mention""}]"
2,"industry","57_industry3","[{""text"":""Electronic shopping and auctions""},{""text"":""Group Mention""},{""text"":""Software publishers""}]"
2,"industry","57_industry4","[]"
2,"type-Comparison","57_type1",true
2,"type-Cause/Effect","57_type1",false
2,"type-Global Pattern","57_type1",false
2,"type","57_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","57_type2",true
2,"type-Cause/Effect","57_type2",true
2,"type-Global Pattern","57_type2",false
2,"type","57_type2","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
2,"type-Comparison","57_type3",true
2,"type-Cause/Effect","57_type3",false
2,"type-Global Pattern","57_type3",false
2,"type","57_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","57_type4",true
2,"type-Cause/Effect","57_type4",false
2,"type-Global Pattern","57_type4",false
2,"type","57_type4","[{""text"":""Comparison""}]"
2,"industry","58_industry1","[]"
2,"industry","58_industry2","[{""text"":""Group Mention""}]"
2,"industry","58_industry3","[]"
2,"industry","58_industry4","[]"
2,"type-Comparison","58_type1",false
2,"type-Cause/Effect","58_type1",false
2,"type-Global Pattern","58_type1",true
2,"type","58_type1","[{""text"":""Global Pattern""}]"
2,"type-Comparison","58_type2",true
2,"type-Cause/Effect","58_type2",false
2,"type-Global Pattern","58_type2",false
2,"type","58_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","58_type3",false
2,"type-Cause/Effect","58_type3",false
2,"type-Global Pattern","58_type3",true
2,"type","58_type3","[{""text"":""Global Pattern""}]"
2,"type-Comparison","58_type4",false
2,"type-Cause/Effect","58_type4",false
2,"type-Global Pattern","58_type4",true
2,"type","58_type4","[{""text"":""Global Pattern""}]"
2,"industry","59_industry1","[{""text"":""Group Mention""}]"
2,"industry","59_industry2","[{""text"":""Group Mention""}]"
2,"industry","59_industry3","[{""text"":""Group Mention""}]"
2,"industry","59_industry4","[{""text"":""Cemeteries and crematories""}]"
2,"industry","59_industry5","[{""text"":""Apparel manufacturing""},{""text"":""Bookstores and news dealers""}]"
2,"type-Comparison","59_type1",true
2,"type-Cause/Effect","59_type1",false
2,"type-Global Pattern","59_type1",false
2,"type","59_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","59_type2",true
2,"type-Cause/Effect","59_type2",false
2,"type-Global Pattern","59_type2",false
2,"type","59_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","59_type3",true
2,"type-Cause/Effect","59_type3",false
2,"type-Global Pattern","59_type3",false
2,"type","59_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","59_type4",true
2,"type-Cause/Effect","59_type4",true
2,"type-Global Pattern","59_type4",false
2,"type","59_type4","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
2,"type-Comparison","59_type5",true
2,"type-Cause/Effect","59_type5",true
2,"type-Global Pattern","59_type5",false
2,"type","59_type5","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
2,"industry","60_industry1","[{""text"":""Home health care services""}]"
2,"industry","60_industry2","[{""text"":""Newspaper publishers""}]"
2,"industry","60_industry3","[{""text"":""Group Mention""}]"
2,"type-Comparison","60_type1",true
2,"type-Cause/Effect","60_type1",false
2,"type-Global Pattern","60_type1",false
2,"type","60_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","60_type2",true
2,"type-Cause/Effect","60_type2",false
2,"type-Global Pattern","60_type2",false
2,"type","60_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","60_type3",true
2,"type-Cause/Effect","60_type3",false
2,"type-Global Pattern","60_type3",false
2,"type","60_type3","[{""text"":""Comparison""}]"
2,"industry","61_industry1","[{""text"":""Real estate credit""}]"
2,"industry","61_industry2","[{""text"":""Communications equipment manufacturing""}]"
2,"industry","61_industry3","[{""text"":""Aerospace product and part manufacturing""}]"
2,"type-Comparison","61_type1",true
2,"type-Cause/Effect","61_type1",false
2,"type-Global Pattern","61_type1",false
2,"type","61_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","61_type2",true
2,"type-Cause/Effect","61_type2",false
2,"type-Global Pattern","61_type2",false
2,"type","61_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","61_type3",true
2,"type-Cause/Effect","61_type3",false
2,"type-Global Pattern","61_type3",false
2,"type","61_type3","[{""text"":""Comparison""}]"
2,"industry","62_industry1","[{""text"":""Nail salons""}]"
2,"industry","62_industry2","[{""text"":""Electronic shopping and auctions""}]"
2,"industry","62_industry3","[{""text"":""Psychiatric and substance abuse hospitals""}]"
2,"industry","62_industry4","[]"
2,"industry","62_industry5","[]"
2,"type-Comparison","62_type1",true
2,"type-Cause/Effect","62_type1",false
2,"type-Global Pattern","62_type1",false
2,"type","62_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","62_type2",true
2,"type-Cause/Effect","62_type2",false
2,"type-Global Pattern","62_type2",false
2,"type","62_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","62_type3",true
2,"type-Cause/Effect","62_type3",false
2,"type-Global Pattern","62_type3",false
2,"type","62_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","62_type4",false
2,"type-Cause/Effect","62_type4",false
2,"type-Global Pattern","62_type4",true
2,"type","62_type4","[{""text"":""Global Pattern""}]"
2,"type-Comparison","62_type5",false
2,"type-Cause/Effect","62_type5",false
2,"type-Global Pattern","62_type5",true
2,"type","62_type5","[{""text"":""Global Pattern""}]"
2,"industry","63_industry1","[{""text"":""Nail salons""}]"
2,"industry","63_industry2","[{""text"":""Architectural services""}]"
2,"industry","63_industry3","[{""text"":""Group Mention""}]"
2,"industry","63_industry4","[{""text"":""Community care facilities for the elderly""}]"
2,"industry","63_industry5","[{""text"":""Electronic shopping and auctions""}]"
2,"type-Comparison","63_type1",true
2,"type-Cause/Effect","63_type1",false
2,"type-Global Pattern","63_type1",false
2,"type","63_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","63_type2",true
2,"type-Cause/Effect","63_type2",false
2,"type-Global Pattern","63_type2",false
2,"type","63_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","63_type3",true
2,"type-Cause/Effect","63_type3",false
2,"type-Global Pattern","63_type3",false
2,"type","63_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","63_type4",true
2,"type-Cause/Effect","63_type4",false
2,"type-Global Pattern","63_type4",false
2,"type","63_type4","[{""text"":""Comparison""}]"
2,"type-Comparison","63_type5",true
2,"type-Cause/Effect","63_type5",false
2,"type-Global Pattern","63_type5",false
2,"type","63_type5","[{""text"":""Comparison""}]"
2,"industry","64_industry1","[{""text"":""Electronic shopping and auctions""}]"
2,"industry","64_industry2","[{""text"":""Computer systems design and programming""}]"
2,"industry","64_industry3","[{""text"":""Historical sites and other similar institutions""}]"
2,"industry","64_industry4","[{""text"":""Telecommunications resellers, satellite and VoIP""}]"
2,"industry","64_industry5","[{""text"":""Offices of real estate appraisers""}]"
2,"type-Comparison","64_type1",true
2,"type-Cause/Effect","64_type1",false
2,"type-Global Pattern","64_type1",false
2,"type","64_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","64_type2",true
2,"type-Cause/Effect","64_type2",false
2,"type-Global Pattern","64_type2",false
2,"type","64_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","64_type3",true
2,"type-Cause/Effect","64_type3",false
2,"type-Global Pattern","64_type3",false
2,"type","64_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","64_type4",true
2,"type-Cause/Effect","64_type4",false
2,"type-Global Pattern","64_type4",false
2,"type","64_type4","[{""text"":""Comparison""}]"
2,"type-Comparison","64_type5",true
2,"type-Cause/Effect","64_type5",false
2,"type-Global Pattern","64_type5",false
2,"type","64_type5","[{""text"":""Comparison""}]"
2,"industry","65_industry1","[{""text"":""Group Mention""}]"
2,"industry","65_industry2","[{""text"":""Group Mention""},{""text"":""Pet boarding, grooming and training""}]"
2,"industry","65_industry3","[{""text"":""Internet publishing, broadcasting, search""}]"
2,"industry","65_industry4","[{""text"":""Employer human resource services""}]"
2,"industry","65_industry5","[{""text"":""Bookstores and news dealers""}]"
2,"type-Comparison","65_type1",true
2,"type-Cause/Effect","65_type1",false
2,"type-Global Pattern","65_type1",false
2,"type","65_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","65_type2",true
2,"type-Cause/Effect","65_type2",false
2,"type-Global Pattern","65_type2",false
2,"type","65_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","65_type3",true
2,"type-Cause/Effect","65_type3",false
2,"type-Global Pattern","65_type3",false
2,"type","65_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","65_type4",true
2,"type-Cause/Effect","65_type4",true
2,"type-Global Pattern","65_type4",false
2,"type","65_type4","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
2,"type-Comparison","65_type5",true
2,"type-Cause/Effect","65_type5",true
2,"type-Global Pattern","65_type5",false
2,"type","65_type5","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
2,"industry","66_industry1","[{""text"":""Architectural services""}]"
2,"industry","66_industry2","[{""text"":""Employer human resource services""}]"
2,"industry","66_industry3","[{""text"":""Credit card issuing""}]"
2,"type-Comparison","66_type1",true
2,"type-Cause/Effect","66_type1",false
2,"type-Global Pattern","66_type1",false
2,"type","66_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","66_type2",true
2,"type-Cause/Effect","66_type2",false
2,"type-Global Pattern","66_type2",false
2,"type","66_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","66_type3",true
2,"type-Cause/Effect","66_type3",false
2,"type-Global Pattern","66_type3",false
2,"type","66_type3","[{""text"":""Comparison""}]"
2,"industry","67_industry1","[{""text"":""Nail salons""}]"
2,"industry","67_industry2","[{""text"":""Laundromats and dry cleaning services""}]"
2,"industry","67_industry3","[{""text"":""Group Mention""}]"
2,"industry","67_industry4","[{""text"":""Computer and peripheral equipment manufacturing""}]"
2,"industry","67_industry5","[{""text"":""Employer human resource services""}]"
2,"type-Comparison","67_type1",true
2,"type-Cause/Effect","67_type1",false
2,"type-Global Pattern","67_type1",false
2,"type","67_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","67_type2",true
2,"type-Cause/Effect","67_type2",false
2,"type-Global Pattern","67_type2",false
2,"type","67_type2","[{""text"":""Comparison""}]"
2,"type-Comparison","67_type3",true
2,"type-Cause/Effect","67_type3",false
2,"type-Global Pattern","67_type3",false
2,"type","67_type3","[{""text"":""Comparison""}]"
2,"type-Comparison","67_type4",true
2,"type-Cause/Effect","67_type4",false
2,"type-Global Pattern","67_type4",false
2,"type","67_type4","[{""text"":""Comparison""}]"
2,"type-Comparison","67_type5",true
2,"type-Cause/Effect","67_type5",false
2,"type-Global Pattern","67_type5",false
2,"type","67_type5","[{""text"":""Comparison""}]"
2,"industry","68_industry1","[{""text"":""Bookstores and news dealers""}]"
2,"industry","68_industry2","[{""text"":""Nail salons""}]"
2,"industry","68_industry3","[{""text"":""Software publishers""}]"
2,"industry","68_industry4","[]"
2,"industry","68_industry5","[]"
2,"type-Comparison","68_type1",true
2,"type-Cause/Effect","68_type1",false
2,"type-Global Pattern","68_type1",false
2,"type","68_type1","[{""text"":""Comparison""}]"
2,"type-Comparison","68_type2",true
2,"type-Cause/Effect","68_type2",false
2,"type-Global Pattern","68_type2",false
